Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

12:55:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:53       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:55:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:54     all    0.38    0.00    1.91    4.46    0.00    0.38    0.00    0.00    0.00   92.87
12:55:54       0    1.02    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   95.92
12:55:54       1    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
12:55:54       2    1.01    0.00    3.03    3.03    0.00    0.00    0.00    0.00    0.00   92.93
12:55:54       3    0.00    0.00    2.06    5.15    0.00    1.03    0.00    0.00    0.00   91.75
12:55:54       4    0.00    0.00    2.04    5.10    0.00    0.00    0.00    0.00    0.00   92.86
12:55:54       5    1.00    0.00    2.00    8.00    0.00    1.00    0.00    0.00    0.00   88.00
12:55:54       6    0.00    0.00    1.01    6.06    0.00    1.01    0.00    0.00    0.00   91.92
12:55:54       7    0.00    0.00    1.03    7.22    0.00    0.00    0.00    0.00    0.00   91.75

12:55:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:55     all    0.26    0.00    0.77    7.14    0.00    0.00    0.00    0.00    0.00   91.84
12:55:55       0    0.00    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   96.97
12:55:55       1    0.00    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00   97.94
12:55:55       2    0.00    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00   97.94
12:55:55       3    0.00    0.00    1.03    2.06    0.00    0.00    0.00    0.00    0.00   96.91
12:55:55       4    1.01    0.00    1.01    9.09    0.00    0.00    0.00    0.00    0.00   88.89
12:55:55       5    0.00    0.00    1.03   12.37    0.00    0.00    0.00    0.00    0.00   86.60
12:55:55       6    1.01    0.00    1.01   11.11    0.00    0.00    0.00    0.00    0.00   86.87
12:55:55       7    0.00    0.00    1.01   16.16    0.00    0.00    0.00    0.00    0.00   82.83

12:55:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:56     all    0.13    0.00    0.63   35.02    0.00    0.13    0.00    0.00    0.00   64.10
12:55:56       0    0.00    0.00    0.00   50.52    0.00    0.00    0.00    0.00    0.00   49.48
12:55:56       1    0.00    0.00    1.01   41.41    0.00    0.00    0.00    0.00    0.00   57.58
12:55:56       2    0.00    0.00    1.01   29.29    0.00    0.00    0.00    0.00    0.00   69.70
12:55:56       3    1.00    0.00    1.00   49.00    0.00    0.00    0.00    0.00    0.00   49.00
12:55:56       4    0.00    0.00    1.01   21.21    0.00    0.00    0.00    0.00    0.00   77.78
12:55:56       5    0.00    0.00    0.00   26.26    0.00    0.00    0.00    0.00    0.00   73.74
12:55:56       6    0.00    0.00    1.00   28.00    0.00    0.00    0.00    0.00    0.00   71.00
12:55:56       7    0.00    0.00    0.00   34.69    0.00    1.02    0.00    0.00    0.00   64.29

12:55:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:57     all    0.50    0.00    0.76   13.37    0.00    0.00    0.00    0.00    0.00   85.37
12:55:57       0    0.00    0.00    2.00   19.00    0.00    0.00    0.00    0.00    0.00   79.00
12:55:57       1    1.00    0.00    1.00   17.00    0.00    0.00    0.00    0.00    0.00   81.00
12:55:57       2    0.99    0.00    0.99   14.85    0.00    0.00    0.00    0.00    0.00   83.17
12:55:57       3    0.00    0.00    0.00   24.49    0.00    0.00    0.00    0.00    0.00   75.51
12:55:57       4    0.00    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00   94.90
12:55:57       5    1.01    0.00    1.01    8.08    0.00    0.00    0.00    0.00    0.00   89.90
12:55:57       6    0.00    0.00    0.00    8.25    0.00    0.00    0.00    0.00    0.00   91.75
12:55:57       7    1.00    0.00    1.00   10.00    0.00    0.00    0.00    0.00    0.00   88.00

12:55:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:58     all    0.25    0.00    0.76   12.10    0.00    0.00    0.00    0.00    0.00   86.88
12:55:58       0    0.00    0.00    1.02   11.22    0.00    0.00    0.00    0.00    0.00   87.76
12:55:58       1    0.00    0.00    1.03   17.53    0.00    0.00    0.00    0.00    0.00   81.44
12:55:58       2    0.00    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00   90.82
12:55:58       3    0.00    0.00    1.02   10.20    0.00    0.00    0.00    0.00    0.00   88.78
12:55:58       4    1.01    0.00    1.01   11.11    0.00    0.00    0.00    0.00    0.00   86.87
12:55:58       5    0.00    0.00    1.02   11.22    0.00    0.00    0.00    0.00    0.00   87.76
12:55:58       6    1.00    0.00    1.00   12.00    0.00    0.00    0.00    0.00    0.00   86.00
12:55:58       7    0.00    0.00    0.00   14.43    0.00    0.00    0.00    0.00    0.00   85.57

12:55:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:59     all    0.13    0.00    0.76   17.79    0.00    0.00    0.00    0.00    0.00   81.32
12:55:59       0    1.01    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   96.97
12:55:59       1    0.00    0.00    1.01    5.05    0.00    0.00    0.00    0.00    0.00   93.94
12:55:59       2    0.00    0.00    0.00    7.14    0.00    0.00    0.00    0.00    0.00   92.86
