Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

17:06:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:57       4   15.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00   11.00
17:06:57       5   16.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00   10.00
17:06:57       6   17.17    0.00   70.71    3.03    0.00    1.01    0.00    0.00    0.00    8.08
17:06:57       7   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18

17:06:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:58     all   16.04    0.00   71.46    2.65    0.00    0.13    0.00    0.00    0.00    9.72
17:06:58       0   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:06:58       1   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
17:06:58       2   17.35    0.00   69.39    3.06    0.00    0.00    0.00    0.00    0.00   10.20
17:06:58       3   15.84    0.00   71.29    2.97    0.00    0.00    0.00    0.00    0.00    9.90
17:06:58       4   16.16    0.00   72.73    2.02    0.00    0.00    0.00    0.00    0.00    9.09
17:06:58       5   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:06:58       6   15.00    0.00   71.00    3.00    0.00    0.00    0.00    0.00    0.00   11.00
17:06:58       7   14.14    0.00   71.72    3.03    0.00    1.01    0.00    0.00    0.00   10.10

17:06:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:06:59     all   16.29    0.00   71.34    2.90    0.00    0.38    0.00    0.00    0.00    9.09
17:06:59       0   17.17    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00    8.08
17:06:59       1   15.84    0.00   71.29    2.97    0.00    0.99    0.00    0.00    0.00    8.91
17:06:59       2   15.15    0.00   70.71    3.03    0.00    1.01    0.00    0.00    0.00   10.10
17:06:59       3   15.00    0.00   72.00    3.00    0.00    1.00    0.00    0.00    0.00    9.00
17:06:59       4   15.31    0.00   73.47    3.06    0.00    0.00    0.00    0.00    0.00    8.16
17:06:59       5   16.33    0.00   71.43    3.06    0.00    0.00    0.00    0.00    0.00    9.18
17:06:59       6   17.17    0.00   71.72    2.02    0.00    0.00    0.00    0.00    0.00    9.09
17:06:59       7   18.37    0.00   68.37    3.06    0.00    0.00    0.00    0.00    0.00   10.20

17:06:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:07:00     all   15.99    0.00   71.45    2.79    0.00    0.13    0.00    0.00    0.00    9.64
17:07:00       0   17.17    0.00   70.71    3.03    0.00    0.00    0.00    0.00    0.00    9.09
17:07:00       1   15.15    0.00   71.72    3.03    0.00    0.00    0.00    0.00    0.00   10.10
17:07:00       2   16.33    0.00   72.45    2.04    0.00    0.00    0.00    0.00    0.00    9.18
