Linux 6.14.0-1018-aws (ip-10-0-1-227) 	01/03/26 	_aarch64_	(8 CPU)

17:05:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:40       2    5.15    0.00    7.22   63.92    0.00    1.03    0.00    0.00    0.00   22.68
17:05:40       3    7.22    0.00    7.22   69.07    0.00    0.00    0.00    0.00    0.00   16.49
17:05:40       4    6.25    0.00    6.25   62.50    0.00    0.00    0.00    0.00    0.00   25.00
17:05:40       5    6.19    0.00    9.28   60.82    0.00    0.00    0.00    0.00    0.00   23.71
17:05:40       6    6.19    0.00    7.22   59.79    0.00    0.00    0.00    0.00    0.00   26.80
17:05:40       7    5.21    0.00    7.29   64.58    0.00    0.00    0.00    0.00    0.00   22.92

17:05:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:41     all    5.91    0.00    6.80   60.85    0.00    0.26    0.00    0.00    0.00   26.19
17:05:41       0    5.15    0.00    6.19   61.86    0.00    1.03    0.00    0.00    0.00   25.77
17:05:41       1    4.17    0.00    7.29   62.50    0.00    0.00    0.00    0.00    0.00   26.04
17:05:41       2    6.12    0.00    7.14   55.10    0.00    0.00    0.00    0.00    0.00   31.63
17:05:41       3    7.14    0.00    6.12   63.27    0.00    0.00    0.00    0.00    0.00   23.47
17:05:41       4    4.17    0.00    7.29   56.25    0.00    0.00    0.00    0.00    0.00   32.29
17:05:41       5    7.14    0.00    7.14   53.06    0.00    0.00    0.00    0.00    0.00   32.65
17:05:41       6    6.06    0.00    7.07   69.70    0.00    1.01    0.00    0.00    0.00   16.16
17:05:41       7    7.22    0.00    6.19   64.95    0.00    0.00    0.00    0.00    0.00   21.65

17:05:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:42     all    6.69    0.00    7.46   68.47    0.00    0.00    0.00    0.00    0.00   17.37
17:05:42       0    7.22    0.00    7.22   72.16    0.00    0.00    0.00    0.00    0.00   13.40
17:05:42       1    7.14    0.00    8.16   66.33    0.00    0.00    0.00    0.00    0.00   18.37
17:05:42       2    5.26    0.00    6.32   73.68    0.00    0.00    0.00    0.00    0.00   14.74
17:05:42       3    7.14    0.00    7.14   63.27    0.00    0.00    0.00    0.00    0.00   22.45
17:05:42       4    6.12    0.00    7.14   66.33    0.00    0.00    0.00    0.00    0.00   20.41
17:05:42       5    6.12    0.00    8.16   66.33    0.00    0.00    0.00    0.00    0.00   19.39
17:05:42       6    7.29    0.00    9.38   69.79    0.00    0.00    0.00    0.00    0.00   13.54
17:05:42       7    7.22    0.00    6.19   70.10    0.00    0.00    0.00    0.00    0.00   16.49

17:05:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:43     all    5.10    0.00    6.27   67.84    0.00    0.13    0.00    0.00    0.00   20.65
17:05:43       0    6.19    0.00    6.19   68.04    0.00    0.00    0.00    0.00    0.00   19.59
17:05:43       1    5.21    0.00    5.21   64.58    0.00    1.04    0.00    0.00    0.00   23.96
17:05:43       2    4.17    0.00    7.29   66.67    0.00    0.00    0.00    0.00    0.00   21.88
17:05:43       3    4.30    0.00    4.30   66.67    0.00    0.00    0.00    0.00    0.00   24.73
17:05:43       4    5.21    0.00    7.29   69.79    0.00    0.00    0.00    0.00    0.00   17.71
17:05:43       5    5.21    0.00    5.21   66.67    0.00    0.00    0.00    0.00    0.00   22.92
17:05:43       6    5.21    0.00    8.33   77.08    0.00    0.00    0.00    0.00    0.00    9.38
17:05:43       7    5.26    0.00    6.32   63.16    0.00    0.00    0.00    0.00    0.00   25.26

17:05:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:44     all    6.46    0.00    7.88   67.70    0.00    0.26    0.00    0.00    0.00   17.70
17:05:44       0    6.25    0.00    7.29   73.96    0.00    0.00    0.00    0.00    0.00   12.50
17:05:44       1    7.14    0.00    8.16   69.39    0.00    0.00    0.00    0.00    0.00   15.31
17:05:44       2    7.37    0.00    7.37   67.37    0.00    0.00    0.00    0.00    0.00   17.89
17:05:44       3    7.14    0.00    7.14   61.22    0.00    1.02    0.00    0.00    0.00   23.47
17:05:44       4    5.10    0.00    9.18   68.37    0.00    1.02    0.00    0.00    0.00   16.33
17:05:44       5    5.15    0.00   10.31   70.10    0.00    0.00    0.00    0.00    0.00   14.43
17:05:44       6    6.25    0.00    7.29   66.67    0.00    0.00    0.00    0.00    0.00   19.79
17:05:44       7    7.29    0.00    6.25   64.58    0.00    0.00    0.00    0.00    0.00   21.88

17:05:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:45     all    6.40    0.00    7.96   64.49    0.00    0.26    0.00    0.00    0.00   20.89
17:05:45       0    7.37    0.00    7.37   67.37    0.00    0.00    0.00    0.00    0.00   17.89
17:05:45       1    5.32    0.00    8.51   61.70    0.00    0.00    0.00    0.00    0.00   24.47
17:05:45       2    5.21    0.00    7.29   64.58    0.00    1.04    0.00    0.00    0.00   21.88
17:05:45       3    6.25    0.00    8.33   62.50    0.00    0.00    0.00    0.00    0.00   22.92
17:05:45       4    8.25    0.00    8.25   65.98    0.00    0.00    0.00    0.00    0.00   17.53
17:05:45       5    6.38    0.00    6.38   71.28    0.00    0.00    0.00    0.00    0.00   15.96
17:05:45       6    6.32    0.00    8.42   61.05    0.00    0.00    0.00    0.00    0.00   24.21
17:05:45       7    6.06    0.00    9.09   61.62    0.00    1.01    0.00    0.00    0.00   22.22

17:05:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:46     all    6.28    0.00    7.69   64.23    0.00    0.00    0.00    0.00    0.00   21.79
17:05:46       0    5.10    0.00    8.16   60.20    0.00    0.00    0.00    0.00    0.00   26.53
17:05:46       1    6.12    0.00    7.14   68.37    0.00    0.00    0.00    0.00    0.00   18.37
17:05:46       2    7.14    0.00    7.14   62.24    0.00    0.00    0.00    0.00    0.00   23.47
17:05:46       3    8.16    0.00    7.14   62.24    0.00    0.00    0.00    0.00    0.00   22.45
17:05:46       4    6.19    0.00    8.25   62.89    0.00    0.00    0.00    0.00    0.00   22.68
17:05:46       5    6.12    0.00    7.14   61.22    0.00    0.00    0.00    0.00    0.00   25.51
17:05:46       6    5.21    0.00    8.33   69.79    0.00    0.00    0.00    0.00    0.00   16.67
17:05:46       7    6.19    0.00    8.25   67.01    0.00    0.00    0.00    0.00    0.00   18.56

17:05:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:47     all    6.55    0.00    8.34   68.04    0.00    0.13    0.00    0.00    0.00   16.94
17:05:47       0    6.19    0.00    9.28   70.10    0.00    0.00    0.00    0.00    0.00   14.43
17:05:47       1    7.22    0.00    8.25   60.82    0.00    1.03    0.00    0.00    0.00   22.68
17:05:47       2    6.06    0.00    9.09   64.65    0.00    0.00    0.00    0.00    0.00   20.20
17:05:47       3    7.07    0.00    9.09   67.68    0.00    0.00    0.00    0.00    0.00   16.16
17:05:47       4    8.16    0.00    7.14   71.43    0.00    0.00    0.00    0.00    0.00   13.27
17:05:47       5    6.19    0.00    8.25   68.04    0.00    0.00    0.00    0.00    0.00   17.53
17:05:47       6    6.19    0.00    8.25   75.26    0.00    0.00    0.00    0.00    0.00   10.31
17:05:47       7    5.26    0.00    7.37   66.32    0.00    0.00    0.00    0.00    0.00   21.05

17:05:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:48     all    7.47    0.00    8.76   67.40    0.00    0.13    0.00    0.00    0.00   16.24
17:05:48       0    8.25    0.00    8.25   68.04    0.00    0.00    0.00    0.00    0.00   15.46
17:05:48       1    7.22    0.00    8.25   68.04    0.00    0.00    0.00    0.00    0.00   16.49
17:05:48       2    8.16    0.00    8.16   70.41    0.00    0.00    0.00    0.00    0.00   13.27
17:05:48       3    7.29    0.00    8.33   67.71    0.00    0.00    0.00    0.00    0.00   16.67
17:05:48       4    6.32    0.00    8.42   68.42    0.00    0.00    0.00    0.00    0.00   16.84
17:05:48       5    7.14    0.00   10.20   69.39    0.00    0.00    0.00    0.00    0.00   13.27
17:05:48       6    9.18    0.00    9.18   62.24    0.00    1.02    0.00    0.00    0.00   18.37
17:05:48       7    6.19    0.00    9.28   64.95    0.00    0.00    0.00    0.00    0.00   19.59

17:05:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:49     all    7.28    0.00    8.30   61.69    0.00    0.13    0.00    0.00    0.00   22.61
17:05:49       0    7.14    0.00    8.16   66.33    0.00    0.00    0.00    0.00    0.00   18.37
17:05:49       1    7.07    0.00    9.09   60.61    0.00    0.00    0.00    0.00    0.00   23.23
17:05:49       2    8.25    0.00    8.25   56.70    0.00    0.00    0.00    0.00    0.00   26.80
17:05:49       3    7.22    0.00    7.22   68.04    0.00    0.00    0.00    0.00    0.00   17.53
17:05:49       4    7.07    0.00    9.09   61.62    0.00    0.00    0.00    0.00    0.00   22.22
17:05:49       5    6.19    0.00    7.22   64.95    0.00    1.03    0.00    0.00    0.00   20.62
17:05:49       6    8.08    0.00    9.09   55.56    0.00    0.00    0.00    0.00    0.00   27.27
17:05:49       7    7.22    0.00    8.25   59.79    0.00    0.00    0.00    0.00    0.00   24.74

17:05:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:50     all    5.63    0.00    6.15   61.46    0.00    0.13    0.00    0.00    0.00   26.63
17:05:50       0    6.12    0.00    7.14   57.14    0.00    1.02    0.00    0.00    0.00   28.57
17:05:50       1    5.15    0.00    5.15   60.82    0.00    0.00    0.00    0.00    0.00   28.87
17:05:50       2    5.21    0.00    5.21   61.46    0.00    0.00    0.00    0.00    0.00   28.12
17:05:50       3    4.17    0.00    6.25   57.29    0.00    0.00    0.00    0.00    0.00   32.29
17:05:50       4    5.15    0.00    6.19   78.35    0.00    0.00    0.00    0.00    0.00   10.31
17:05:50       5    7.00    0.00    7.00   57.00    0.00    0.00    0.00    0.00    0.00   29.00
17:05:50       6    5.15    0.00    6.19   62.89    0.00    0.00    0.00    0.00    0.00   25.77
17:05:50       7    7.00    0.00    6.00   57.00    0.00    0.00    0.00    0.00    0.00   30.00

17:05:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:51     all    7.93    0.00    8.06   66.32    0.00    0.13    0.00    0.00    0.00   17.56
17:05:51       0    9.28    0.00    7.22   65.98    0.00    0.00    0.00    0.00    0.00   17.53
17:05:51       1    7.37    0.00    7.37   64.21    0.00    0.00    0.00    0.00    0.00   21.05
17:05:51       2    7.22    0.00    8.25   61.86    0.00    0.00    0.00    0.00    0.00   22.68
17:05:51       3    9.47    0.00    7.37   68.42    0.00    0.00    0.00    0.00    0.00   14.74
17:05:51       4    8.16    0.00    8.16   70.41    0.00    1.02    0.00    0.00    0.00   12.24
17:05:51       5    7.37    0.00    8.42   69.47    0.00    0.00    0.00    0.00    0.00   14.74
17:05:51       6    6.25    0.00   10.42   66.67    0.00    0.00    0.00    0.00    0.00   16.67
17:05:51       7    8.33    0.00    7.29   63.54    0.00    0.00    0.00    0.00    0.00   20.83

17:05:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:52     all    6.49    0.00    8.05   66.88    0.00    0.00    0.00    0.00    0.00   18.57
17:05:52       0    5.32    0.00    7.45   69.15    0.00    0.00    0.00    0.00    0.00   18.09
17:05:52       1    9.28    0.00    8.25   61.86    0.00    0.00    0.00    0.00    0.00   20.62
17:05:52       2    6.38    0.00    6.38   62.77    0.00    0.00    0.00    0.00    0.00   24.47
17:05:52       3    5.15    0.00    8.25   74.23    0.00    0.00    0.00    0.00    0.00   12.37
17:05:52       4    6.25    0.00    7.29   64.58    0.00    0.00    0.00    0.00    0.00   21.88
17:05:52       5    7.07    0.00    8.08   70.71    0.00    0.00    0.00    0.00    0.00   14.14
17:05:52       6    7.22    0.00    9.28   64.95    0.00    0.00    0.00    0.00    0.00   18.56
17:05:52       7    5.21    0.00    9.38   66.67    0.00    0.00    0.00    0.00    0.00   18.75

17:05:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:53     all    6.11    0.00    6.50   67.36    0.00    0.26    0.00    0.00    0.00   19.77
17:05:53       0    7.29    0.00    5.21   62.50    0.00    0.00    0.00    0.00    0.00   25.00
17:05:53       1    6.38    0.00    5.32   63.83    0.00    0.00    0.00    0.00    0.00   24.47
17:05:53       2    5.10    0.00    7.14   69.39    0.00    1.02    0.00    0.00    0.00   17.35
17:05:53       3    5.32    0.00    7.45   67.02    0.00    0.00    0.00    0.00    0.00   20.21
17:05:53       4    6.19    0.00    7.22   67.01    0.00    0.00    0.00    0.00    0.00   19.59
17:05:53       5    7.37    0.00    6.32   69.47    0.00    0.00    0.00    0.00    0.00   16.84
17:05:53       6    6.06    0.00    7.07   72.73    0.00    1.01    0.00    0.00    0.00   13.13
17:05:53       7    5.21    0.00    6.25   66.67    0.00    0.00    0.00    0.00    0.00   21.88

17:05:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:54     all    7.44    0.00    6.79   67.23    0.00    0.26    0.00    0.00    0.00   18.28
17:05:54       0    7.29    0.00    7.29   63.54    0.00    0.00    0.00    0.00    0.00   21.88
17:05:54       1    7.22    0.00    8.25   58.76    0.00    0.00    0.00    0.00    0.00   25.77
17:05:54       2    6.45    0.00    6.45   67.74    0.00    0.00    0.00    0.00    0.00   19.35
17:05:54       3    7.29    0.00    6.25   62.50    0.00    1.04    0.00    0.00    0.00   22.92
17:05:54       4    7.29    0.00    6.25   66.67    0.00    0.00    0.00    0.00    0.00   19.79
17:05:54       5    7.37    0.00    6.32   75.79    0.00    0.00    0.00    0.00    0.00   10.53
17:05:54       6    8.33    0.00    7.29   73.96    0.00    0.00    0.00    0.00    0.00   10.42
17:05:54       7    8.25    0.00    6.19   69.07    0.00    1.03    0.00    0.00    0.00   15.46

17:05:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:55     all    6.61    0.00    7.25   65.67    0.00    0.26    0.00    0.00    0.00   20.21
17:05:55       0    7.22    0.00    7.22   67.01    0.00    0.00    0.00    0.00    0.00   18.56
17:05:55       1    8.25    0.00    6.19   67.01    0.00    1.03    0.00    0.00    0.00   17.53
17:05:55       2    6.25    0.00    7.29   64.58    0.00    0.00    0.00    0.00    0.00   21.88
17:05:55       3    6.32    0.00    6.32   60.00    0.00    0.00    0.00    0.00    0.00   27.37
17:05:55       4    6.19    0.00    8.25   63.92    0.00    0.00    0.00    0.00    0.00   21.65
17:05:55       5    5.15    0.00    7.22   62.89    0.00    1.03    0.00    0.00    0.00   23.71
17:05:55       6    6.19    0.00    9.28   67.01    0.00    0.00    0.00    0.00    0.00   17.53
17:05:55       7    7.29    0.00    6.25   72.92    0.00    0.00    0.00    0.00    0.00   13.54

17:05:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:56     all    6.21    0.00    6.34   67.01    0.00    0.00    0.00    0.00    0.00   20.44
17:05:56       0    7.22    0.00    6.19   68.04    0.00    0.00    0.00    0.00    0.00   18.56
17:05:56       1    6.12    0.00    8.16   63.27    0.00    0.00    0.00    0.00    0.00   22.45
17:05:56       2    5.21    0.00    6.25   63.54    0.00    0.00    0.00    0.00    0.00   25.00
17:05:56       3    5.26    0.00    6.32   71.58    0.00    0.00    0.00    0.00    0.00   16.84
17:05:56       4    7.29    0.00    5.21   64.58    0.00    0.00    0.00    0.00    0.00   22.92
17:05:56       5    6.25    0.00    5.21   67.71    0.00    0.00    0.00    0.00    0.00   20.83
17:05:56       6    6.19    0.00    6.19   72.16    0.00    0.00    0.00    0.00    0.00   15.46
17:05:56       7    6.12    0.00    7.14   65.31    0.00    0.00    0.00    0.00    0.00   21.43

17:05:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:57     all    7.39    0.00    8.17   70.43    0.00    0.26    0.00    0.00    0.00   13.75
17:05:57       0    7.22    0.00    8.25   67.01    0.00    0.00    0.00    0.00    0.00   17.53
