Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
nvme8n1       1738.00 130688.00   307.00  15.01   12.79    75.19    1.00      0.50     0.00   0.00    2.00     0.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   22.23  90.30
nvme9n1       1972.00 134528.00   130.00   6.18    0.81    68.22    1.00      0.50     0.00   0.00    1.00     0.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.60  64.60
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16003.00 1024192.00     0.00   0.00    7.99    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.87 100.00
nvme11n1      1924.00 125696.00    40.00   2.04    0.79    65.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.51  78.40
nvme12n1      1765.00 128000.00   234.00  11.71   15.27    72.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.95 100.00
nvme15n1      1759.00 128064.00   241.00  12.05   15.06    72.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.48 100.00
nvme2n1       1951.00 129728.00    76.00   3.75    0.85    66.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.66  82.70
nvme3n1       1924.00 126016.00    45.00   2.29    0.79    65.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  77.90
nvme5n1       1688.00 128256.00   315.00  15.73   15.30    75.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.83 100.00
nvme8n1       1687.00 128128.00   316.00  15.78   15.04    75.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.38 100.00
nvme9n1       1953.00 130176.00    81.00   3.98    0.79    66.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.54  80.70
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16011.00 1024704.00     0.00   0.00    7.93    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.01 100.00
nvme11n1      1919.00 125632.00    44.00   2.24    0.79    65.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.51  66.80
nvme12n1      1744.00 128000.00   255.00  12.76   15.25    73.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.60 100.00
nvme15n1      1728.00 128000.00   271.00  13.56   15.03    74.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.96 100.00
nvme2n1       1946.00 129664.00    80.00   3.95    0.85    66.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.65  72.90
nvme3n1       1924.00 126848.00    58.00   2.93    0.79    65.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  67.20
nvme5n1       1689.00 127872.00   313.00  15.63   15.28    75.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.81 100.00
nvme8n1       1692.00 128064.00   310.00  15.48   15.00    75.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.38 100.00
nvme9n1       1959.00 130752.00    84.00   4.11    0.79    66.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.56  67.40
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16009.00 1024576.00     0.00   0.00    7.94    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.10 100.00
nvme11n1      1921.00 126208.00    51.00   2.59    0.79    65.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.51  72.80
nvme12n1      1757.00 128128.00   246.00  12.28   15.27    72.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.83 100.00
nvme15n1      1754.00 128000.00   247.00  12.34   15.02    72.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.35 100.00
nvme2n1       1951.00 129920.00    79.00   3.89    0.84    66.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.64  78.60
nvme3n1       1920.00 126336.00    54.00   2.74    0.79    65.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  72.40
nvme5n1       1683.00 128128.00   315.00  15.77   15.31    76.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.77 100.00
nvme8n1       1682.00 128064.00   319.00  15.94   15.01    76.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.25 100.00
nvme9n1       1952.00 129792.00    76.00   3.75    0.80    66.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.57  74.80
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16010.00 1024640.00     0.00   0.00    8.00    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  128.13 100.00
nvme11n1      1935.00 126144.00    36.00   1.83    0.79    65.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  74.70
nvme12n1      1770.00 128128.00   233.00  11.63   15.27    72.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   27.04 100.00
nvme15n1      1764.00 128128.00   238.00  11.89   15.05    72.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.55 100.00
nvme2n1       1953.00 129664.00    73.00   3.60    0.83    66.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.62  78.30
nvme3n1       1924.00 126336.00    50.00   2.53    0.79    65.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  74.40
nvme5n1       1683.00 128064.00   320.00  15.98   15.32    76.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.78 100.00
nvme8n1       1695.00 128064.00   307.00  15.33   15.05    75.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.51 100.00
nvme9n1       1961.00 130112.00    72.00   3.54    0.79    66.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.56  75.30
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16009.00 1024576.00     0.00   0.00    7.94    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.05 100.00
nvme11n1      1916.00 125504.00    45.00   2.29    0.79    65.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.51  65.20
nvme12n1      1768.00 128000.00   232.00  11.60   15.26    72.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.98 100.00
nvme15n1      1764.00 128064.00   237.00  11.84   15.07    72.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.58 100.00
nvme2n1       1946.00 129408.00    76.00   3.76    0.83    66.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.62  71.40
nvme3n1       1919.00 126784.00    62.00   3.13    0.79    66.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  67.40
nvme5n1       1683.00 128064.00   316.00  15.81   15.33    76.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.79 100.00
nvme8n1       1694.00 128192.00   308.00  15.38   15.06    75.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.51 100.00
nvme9n1       1954.00 130560.00    87.00   4.26    0.79    66.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.55  69.40
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16008.00 1024512.00     0.00   0.00    7.99    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.97 100.00
nvme11n1      1927.00 125440.00    33.00   1.68    0.79    65.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  77.10
nvme12n1      1776.00 128128.00   225.00  11.24   15.28    72.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   27.13 100.00
nvme15n1      1760.00 128128.00   241.00  12.04   15.06    72.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.50 100.00
nvme2n1       1958.00 130240.00    77.00   3.78    0.81    66.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.59  78.70
nvme3n1       1919.00 125824.00    47.00   2.39    0.79    65.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.51  77.30
nvme5n1       1699.00 128064.00   303.00  15.13   15.33    75.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.04 100.00
nvme8n1       1673.00 127936.00   326.00  16.31   15.03    76.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.14 100.00
nvme9n1       1974.00 130752.00    68.00   3.33    0.79    66.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.57  79.00
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16002.00 1024128.00     0.00   0.00    7.92    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  126.75 100.00
nvme11n1      1928.00 125056.00    26.00   1.33    0.79    64.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  65.80
nvme12n1      1779.00 128000.00   223.00  11.14   15.27    71.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   27.17 100.00
nvme15n1      1767.00 127936.00   236.00  11.78   15.03    72.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.56 100.00
nvme2n1       1959.00 129920.00    71.00   3.50    0.82    66.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.60  69.20
nvme3n1       1924.00 126080.00    46.00   2.34    0.79    65.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  66.10
nvme5n1       1688.00 128064.00   313.00  15.64   15.32    75.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.86 100.00
nvme8n1       1695.00 128128.00   307.00  15.33   15.04    75.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.49 100.00
nvme9n1       1970.00 130944.00    76.00   3.71    0.80    66.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.57  66.10
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16023.00 1025472.00     0.00   0.00    7.96    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.53 100.00
nvme11n1      1929.00 125824.00    37.00   1.88    0.79    65.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  75.60
nvme12n1      1757.00 128128.00   243.00  12.15   15.25    72.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.79 100.00
nvme15n1      1753.00 128192.00   247.00  12.35   15.01    73.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.32 100.00
nvme2n1       1939.00 130944.00   107.00   5.23    0.83    67.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.61  78.90
nvme3n1       1895.00 125568.00    67.00   3.41    0.79    66.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.50  75.00
nvme5n1       1698.00 128064.00   304.00  15.18   15.33    75.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.04 100.00
nvme8n1       1697.00 128064.00   304.00  15.19   14.98    75.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.42 100.00
nvme9n1       1961.00 130688.00    81.00   3.97    0.80    66.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.56  76.50
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           15995.00 1023680.00     0.00   0.00    7.94    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.07 100.00
nvme11n1      1931.00 126400.00    44.00   2.23    0.79    65.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  68.90
nvme12n1      1765.00 128064.00   237.00  11.84   15.23    72.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.88 100.00
nvme15n1      1755.00 128064.00   246.00  12.29   14.99    72.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.31 100.00
nvme2n1       1947.00 129152.00    71.00   3.52    0.83    66.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.62  72.00
nvme3n1       1923.00 126592.00    55.00   2.78    0.79    65.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  68.60
nvme5n1       1700.00 128064.00   300.00  15.00   15.29    75.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.00 100.00
nvme8n1       1702.00 128064.00   298.00  14.90   14.96    75.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.46 100.00
nvme9n1       1955.00 129280.00    65.00   3.22    0.80    66.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.57  70.20
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16019.00 1025216.00     0.00   0.00    7.95    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.39 100.00
nvme11n1      1933.00 126528.00    44.00   2.23    0.79    65.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  71.40
nvme12n1      1785.00 128064.00   216.00  10.79   15.27    71.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   27.26 100.00
nvme15n1      1790.00 128064.00   212.00  10.59   15.05    71.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.94 100.00
nvme2n1       1941.00 128384.00    65.00   3.24    0.86    66.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.67  77.80
nvme3n1       1936.00 128064.00    65.00   3.25    0.79    66.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.53  72.20
nvme5n1       1683.00 128064.00   317.00  15.85   15.32    76.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.78 100.00
nvme8n1       1690.00 128064.00   310.00  15.50   15.02    75.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.38 100.00
nvme9n1       1959.00 129984.00    72.00   3.55    0.81    66.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.59  74.20
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16008.00 1024512.00     0.00   0.00    7.98    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.67 100.00
nvme11n1      1930.00 126336.00    44.00   2.23    0.79    65.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  73.40
nvme12n1      1784.00 128064.00   217.00  10.84   15.23    71.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   27.17 100.00
nvme15n1      1774.00 128064.00   227.00  11.34   15.04    72.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.68 100.00
nvme2n1       1947.00 129344.00    74.00   3.66    0.85    66.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.66  75.90
nvme3n1       1927.00 126720.00    53.00   2.68    0.79    65.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  73.30
nvme5n1       1680.00 128128.00   322.00  16.08   15.29    76.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.69 100.00
nvme8n1       1675.00 128128.00   327.00  16.33   15.00    76.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.12 100.00
nvme9n1       1957.00 129728.00    70.00   3.45    0.81    66.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.58  74.30
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16013.00 1024768.00     0.00   0.00    7.93    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  127.03 100.00
nvme11n1      1928.00 125888.00    39.00   1.98    0.79    65.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  66.10
nvme12n1      1762.00 128064.00   237.00  11.86   15.28    72.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.92 100.00
nvme15n1      1754.00 128064.00   245.00  12.26   15.07    73.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.43 100.00
nvme2n1       1949.00 129152.00    69.00   3.42    0.85    66.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.66  73.50
nvme3n1       1933.00 127104.00    53.00   2.67    0.79    65.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.53  65.90
nvme5n1       1693.00 128064.00   311.00  15.52   15.30    75.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.90 100.00
nvme8n1       1686.00 128128.00   319.00  15.91   15.05    76.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.37 100.00
nvme9n1       1965.00 130368.00    72.00   3.53    0.80    66.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.57  68.50
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16004.00 1024384.00     0.00   0.00    8.01    64.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  128.13 100.00
nvme11n1      1934.00 126464.00    42.00   2.13    0.79    65.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  78.00
nvme12n1      1775.00 128064.00   226.00  11.29   15.28    72.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   27.13 100.00
nvme15n1      1773.00 128128.00   230.00  11.48   15.04    72.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.67 100.00
nvme2n1       1946.00 129280.00    74.00   3.66    0.84    66.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.64  81.40
nvme3n1       1933.00 126720.00    47.00   2.37    0.79    65.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  78.00
nvme5n1       1695.00 128128.00   305.00  15.25   15.30    75.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.93 100.00
nvme8n1       1695.00 127936.00   303.00  15.17   15.00    75.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.43 100.00
nvme9n1       1956.00 129536.00    68.00   3.36    0.80    66.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.56  79.30
Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
md0           16004.00 1024192.00     0.00   0.00    7.94    64.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00  126.99 100.00
nvme11n1      1909.00 125376.00    50.00   2.55    0.79    65.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.50  65.30
nvme12n1      1767.00 128256.00   240.00  11.96   15.26    72.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.97 100.00
nvme15n1      1750.00 128064.00   252.00  12.59   15.03    73.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   26.29 100.00
nvme2n1       1948.00 128768.00    64.00   3.18    0.84    66.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.63  71.40
nvme3n1       1928.00 127232.00    60.00   3.02    0.79    65.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    1.52  66.30
nvme5n1       1678.00 127936.00   319.00  15.97   15.31    76.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.69 100.00
nvme8n1       1677.00 128128.00   325.00  16.23   15.01    76.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00   25.17 100.00
